Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,0,OWS,DWS,WS,WS/48,0,OBPM,DBPM,BPM,VORP
13,Ryan Anderson,PF,21,ORL,63,911,18.1,.574,.544,.211,9.2,16.2,12.8,7.1,1.4,1.1,11.7,24.4,0,1.7,1.4,3.1,.161,0,2.3,-1.0,1.3,0.8
14,Carmelo Anthony,SF,25,DEN,69,2634,22.2,.548,.125,.407,6.7,13.1,9.9,15.9,1.7,0.9,10.6,33.4,0,5.6,2.4,7.9,.145,0,2.7,-1.3,1.4,2.3
15,Joel Anthony,C,27,MIA,80,1322,10.2,.546,.000,.579,11.0,11.1,11.1,1.3,0.8,6.7,18.4,8.7,0,1.0,2.0,3.1,.111,0,-3.1,3.5,0.4,0.8
16,Gilbert Arenas,PG,28,WAS,32,1169,18.7,.511,.294,.336,1.6,11.6,6.5,36.3,1.8,0.6,14.2,31.9,0,0.9,0.9,1.8,.072,0,3.8,-1.3,2.5,1.3
17,Trevor Ariza,SF,24,HOU,72,2629,13.3,.488,.407,.228,3.3,14.7,8.8,16.7,2.4,1.1,12.8,21.2,0,0.1,3.1,3.2,.058,0,0.0,1.3,1.3,2.2
18,Hilton Armstrong,PF-C,25,TOT,33,335,6.9,.381,.013,.405,9.2,19.2,14.1,8.8,2.3,2.7,19.1,15.5,0,-0.5,0.4,-0.1,-0.017,0,-6.1,2.0,-4.0,-0.2
19,Carlos Arroyo,PG,30,MIA,72,1585,12.3,.529,.067,.240,1.9,7.7,4.8,22.2,1.2,0.3,11.5,13.9,0,2.2,1.5,3.7,.113,0,-1.2,-0.8,-2.0,0.0
20,Darrell Arthur,PF,21,MEM,32,457,10.5,.449,.007,.205,9.4,18.7,14.0,4.9,1.6,2.3,12.1,17.4,0,-0.1,0.4,0.3,.031,0,-3.9,-0.4,-4.3,-0.3
21,Chucky Atkins,PG,35,DET,40,644,8.3,.477,.465,.172,0.9,4.8,2.7,21.6,1.4,0.0,15.9,14.4,0,0.2,0.1,0.2,.017,0,-2.1,-3.7,-5.8,-0.6
22,D.J. Augustin,PG,22,CHA,80,1472,11.2,.516,.409,.301,0.9,6.9,4.0,21.7,1.6,0.3,13.1,17.9,0,1.1,1.7,2.8,.092,0,-0.9,-1.6,-2.6,-0.2
23,Jeff Ayres,C,22,POR,39,405,12.1,.705,.000,.308,7.6,22.5,15.0,0.4,0.9,3.2,14.0,10.1,0,0.8,0.6,1.3,.156,0,-2.5,-0.4,-2.9,-0.1
24,Kelenna Azubuike,SF,26,GSW,9,231,19.8,.623,.307,.318,5.7,14.2,9.9,6.8,1.0,2.8,6.5,19.9,0,0.6,0.1,0.7,.148,0,1.9,-2.0,0.0,0.1
25,Renaldo Balkman,SF,25,DEN,13,91,6.6,.339,.389,.333,5.1,23.9,14.6,10.6,4.5,1.7,22.5,13.0,0,-0.2,0.2,0.0,-0.001,0,-5.2,4.0,-1.1,0.0
26,Marcus Banks,PG,28,TOR,22,244,15.3,.635,.329,.397,1.5,9.4,5.6,16.4,2.5,0.6,18.9,19.8,0,0.4,0.1,0.5,.095,0,1.1,-1.8,-0.7,0.1
27,Leandro Barbosa,PG,27,PHO,44,786,14.0,.526,.373,.200,1.7,7.9,5.0,12.5,1.5,1.1,10.4,24.9,0,0.7,0.4,1.1,.065,0,0.3,-2.3,-2.0,0.0
28,Jose Barea,PG,25,DAL,78,1546,12.8,.526,.298,.171,1.3,9.5,5.4,26.1,1.2,0.3,15.3,19.9,0,1.0,1.2,2.2,.069,0,-0.6,-1.8,-2.4,-0.1
29,Andrea Bargnani,PF,24,TOR,80,2799,15.5,.552,.284,.205,4.6,15.9,10.4,5.4,0.5,3.0,8.8,22.3,0,3.3,0.9,4.2,.072,0,0.7,-1.5,-0.8,0.8
30,Matt Barnes,SF,29,ORL,81,2097,13.6,.576,.372,.262,6.1,18.0,12.3,10.1,1.5,1.1,15.3,16.2,0,2.5,3.4,5.9,.135,0,0.5,2.2,2.7,2.5
31,Earl Barron,C,28,NYK,7,232,14.7,.508,.000,.426,14.9,22.9,18.9,5.2,0.9,1.3,12.0,17.9,0,0.3,0.2,0.4,.091,0,-2.5,-1.4,-3.8,-0.1
32,Brandon Bass,PF,24,ORL,50,648,16.5,.556,.000,.270,10.0,12.6,11.3,5.1,1.0,3.1,10.6,20.9,0,1.0,1.0,2.0,.147,0,-1.5,0.5,-1.0,0.2
33,Tony Battie,C,33,NJN,15,134,6.1,.405,.100,.250,3.3,17.1,9.9,3.7,1.6,1.1,6.3,16.2,0,-0.1,0.1,0.0,-0.014,0,-6.7,-1.8,-8.4,-0.2
34,Shane Battier,SG,31,HOU,67,2168,11.1,.541,.624,.237,3.8,13.1,8.2,10.9,1.2,2.6,11.5,11.4,0,2.2,2.1,4.3,.095,0,0.1,1.9,2.1,2.2
35,Nicolas Batum,SF,21,POR,37,918,17.3,.646,.493,.190,4.3,14.8,9.5,8.0,1.4,2.2,8.5,16.4,0,2.4,1.1,3.5,.181,0,3.2,0.6,3.8,1.3
36,Jerryd Bayless,SG,21,POR,74,1304,14.3,.534,.190,.501,1.7,9.8,5.7,22.1,1.1,0.3,13.8,24.9,0,1.7,1.0,2.7,.098,0,-0.3,-2.2,-2.5,-0.2
37,Michael Beasley,PF,21,MIA,78,2328,16.1,.505,.098,.231,6.3,18.8,12.6,7.8,1.8,1.7,10.3,25.8,0,0.8,3.8,4.6,.095,0,-2.0,0.3,-1.7,0.2
38,Rodrigue Beaubois,PG,21,DAL,56,700,18.5,.617,.368,.174,2.0,10.7,6.4,18.6,2.1,1.3,14.4,24.7,0,1.1,0.8,2.0,.134,0,2.4,-1.1,1.3,0.6
39,Marco Belinelli,SG,23,TOR,66,1121,12.6,.543,.417,.319,1.5,8.3,5.0,11.8,1.9,0.3,12.2,20.1,0,0.9,0.2,1.2,.049,0,0.4,-2.6,-2.2,-0.1
40,Charlie Bell,SG,30,MIL,71,1611,7.9,.486,.451,.151,2.1,7.5,4.7,9.8,1.3,0.6,10.3,14.8,0,0.1,1.9,2.0,.060,0,-2.0,0.2,-1.7,0.1
41,Raja Bell,SG,33,TOT,6,180,13.8,.570,.443,.049,3.4,11.8,7.6,12.3,1.2,0.9,7.4,17.3,0,0.3,0.2,0.5,.131,0,0.9,-1.0,-0.1,0.1
42,Jonathan Bender,SF,29,NYK,25,292,10.8,.529,.390,.260,5.7,14.7,10.1,8.4,0.3,4.3,20.1,21.6,0,-0.2,0.2,0.0,-0.001,0,-4.1,-1.2,-5.4,-0.2
43,Mike Bibby,PG,31,ATL,80,2195,12.7,.538,.503,.123,1.1,8.8,4.9,20.8,1.6,0.1,11.7,16.1,0,3.0,1.7,4.8,.104,0,1.2,-1.5,-0.2,1.0
44,Andris Biedrins,C,23,GSW,33,763,13.0,.561,.000,.182,9.1,29.0,18.9,10.1,1.3,4.1,17.8,10.1,0,0.7,0.9,1.6,.101,0,-2.3,3.0,0.7,0.5
45,Chauncey Billups,PG,33,DEN,73,2490,20.2,.601,.423,.532,1.2,9.3,5.3,26.1,1.7,0.3,13.0,24.3,0,7.7,1.7,9.5,.182,0,5.0,-1.9,3.1,3.2
46,DeJuan Blair,PF,20,SAS,82,1494,17.7,.564,.004,.325,16.0,25.1,20.6,7.1,1.8,1.9,16.5,20.8,0,1.8,2.8,4.6,.147,0,-0.7,1.4,0.7,1.0
47,Steve Blake,PG,29,TOT,80,2159,11.6,.539,.563,.092,1.2,9.4,5.2,26.9,1.4,0.2,19.1,14.5,0,1.9,1.4,3.3,.074,0,0.1,-1.6,-1.5,0.3
48,Andray Blatche,PF,23,WAS,81,2256,17.6,.519,.044,.234,7.9,18.2,13.0,13.8,2.0,2.4,14.2,25.8,0,0.8,2.6,3.4,.073,0,-0.6,1.2,0.6,1.5
49,Keith Bogans,SF,29,SAS,79,1559,7.7,.542,.658,.168,1.9,11.2,6.6,8.5,1.5,0.6,14.2,11.0,0,0.7,1.9,2.6,.081,0,-1.0,1.1,0.1,0.8
50,Andrew Bogut,C,25,MIL,69,2229,20.7,.540,.002,.260,10.1,26.4,17.9,10.3,0.9,6.2,11.4,23.3,0,2.6,4.8,7.5,.161,0,-0.9,4.3,3.4,3.0
51,Matt Bonner,PF,29,SAS,65,1161,14.9,.581,.621,.129,5.3,16.1,10.8,9.0,1.4,1.5,9.0,17.0,0,2.1,1.6,3.7,.153,0,2.1,0.5,2.5,1.3
52,Josh Boone,PF,25,NJN,63,1045,13.7,.509,.000,.260,13.1,22.0,17.4,4.6,1.5,3.4,13.0,12.5,0,0.7,1.1,1.8,.084,0,-3.0,1.1,-1.9,0.0
53,Carlos Boozer,PF,28,UTA,78,2673,21.3,.599,.000,.350,8.2,29.9,19.4,15.8,1.6,1.1,14.3,24.8,0,5.3,4.6,9.9,.178,0,1.5,2.0,3.5,3.7
54,Chris Bosh,C,25,TOR,70,2526,25.0,.592,.019,.509,9.9,25.2,17.7,11.5,0.9,2.1,10.7,28.7,0,7.9,1.7,9.6,.182,0,3.0,-0.7,2.3,2.7
55,Ryan Bowen,SF,34,OKC,1,8,31.3,1.064,.000,2.000,14.7,14.0,14.3,0.0,6.4,0.0,0.0,10.5,0,0.1,0.0,0.1,.509,0,8.3,-0.2,8.1,0.0
56,Earl Boykins,PG,33,WAS,67,1117,12.9,.498,.149,.221,1.7,6.1,3.9,25.3,1.1,0.2,13.5,20.7,0,0.6,0.3,1.0,.042,0,-1.4,-3.3,-4.7,-0.8
57,Elton Brand,PF,30,PHI,76,2297,15.7,.518,.001,.272,9.0,14.7,11.8,7.9,1.9,2.7,12.0,21.7,0,1.6,1.9,3.5,.073,0,-1.2,0.2,-1.1,0.5
58,Corey Brewer,SG,23,MIN,82,2482,12.1,.502,.250,.270,3.1,9.6,6.3,12.5,2.4,0.9,13.4,21.5,0,-0.4,1.4,1.0,.020,0,-1.0,-0.6,-1.6,0.2
59,Ronnie Brewer,SG,24,TOT,58,1742,12.5,.524,.072,.310,3.1,9.4,6.4,12.7,2.7,0.7,9.8,13.9,0,1.6,2.2,3.7,.103,0,-0.5,1.6,1.1,1.4
60,Primoz Brezec,C,30,TOT,21,95,4.9,.332,.000,.231,14.2,16.3,15.2,1.6,0.6,2.5,6.5,14.6,0,-0.1,0.1,0.0,-0.007,0,-7.2,-2.4,-9.5,-0.2
61,Jon Brockman,PF,22,SAC,52,654,12.4,.564,.000,.602,18.2,19.2,18.7,4.8,1.2,0.6,15.0,10.4,0,1.2,0.5,1.7,.125,0,-0.4,-0.4,-0.8,0.2
62,Aaron Brooks,PG,25,HOU,82,2919,16.0,.549,.394,.224,2.0,6.6,4.2,25.6,1.2,0.3,13.7,25.7,0,3.9,1.6,5.5,.091,0,2.7,-2.5,0.2,1.6
63,Bobby Brown,PG,25,TOT,45,519,9.3,.441,.414,.063,2.0,6.6,4.3,27.5,1.5,0.1,15.9,25.4,0,-0.7,0.2,-0.5,-0.050,0,-2.6,-4.0,-6.6,-0.6
64,Derrick Brown,SF,22,CHA,57,535,12.6,.520,.048,.490,7.1,10.4,8.8,6.0,2.1,1.5,9.6,17.2,0,0.5,0.8,1.3,.114,0,-2.5,0.3,-2.2,0.0
65,Devin Brown,SG,31,TOT,50,1060,10.0,.500,.454,.238,3.2,10.6,6.8,9.1,1.6,0.4,13.5,19.8,0,-0.2,0.6,0.4,.017,0,-1.6,-1.4,-3.0,-0.3
66,Kwame Brown,C,27,DET,48,660,7.9,.470,.008,.790,9.1,24.3,16.2,5.1,1.2,1.5,20.5,14.7,0,-0.6,0.5,-0.1,-0.009,0,-5.3,-0.3,-5.6,-0.6
67,Shannon Brown,SG,24,LAL,82,1700,12.4,.517,.319,.204,2.0,10.0,6.0,9.9,1.7,1.4,9.4,18.8,0,1.1,2.3,3.4,.096,0,-1.3,-0.1,-1.4,0.3
68,Kobe Bryant,SG,31,LAL,73,2835,21.9,.545,.192,.345,3.1,12.2,7.7,23.8,2.1,0.5,11.4,32.3,0,5.4,4.0,9.4,.160,0,3.6,-0.1,3.6,4.0
69,Chase Budinger,SF,21,HOU,74,1488,14.1,.545,.441,.154,2.8,14.6,8.5,9.7,1.2,0.5,7.4,19.4,0,1.9,1.2,3.1,.100,0,0.3,-1.5,-1.1,0.3
70,Caron Butler,SF-SG,29,TOT,74,2783,13.7,.507,.138,.300,4.3,14.9,9.5,9.2,2.2,0.7,11.9,22.1,0,0.6,2.9,3.5,.061,0,-1.1,0.4,-0.6,1.0
71,Rasual Butler,SF,30,LAC,82,2702,10.7,.524,.497,.167,1.7,8.7,5.1,6.8,0.7,1.9,7.8,17.0,0,1.8,0.9,2.7,.048,0,-0.4,-1.1,-1.6,0.3
72,Andrew Bynum,C,22,LAL,65,1977,20.2,.608,.001,.379,10.1,20.4,15.3,5.8,0.9,3.6,12.5,20.8,0,4.4,3.4,7.8,.188,0,0.2,1.3,1.4,1.7
73,Will Bynum,PG,27,DET,63,1667,13.8,.513,.103,.333,1.6,9.2,5.2,28.2,1.8,0.4,15.8,20.1,0,1.3,0.6,1.9,.054,0,-0.6,-2.0,-2.5,-0.2
74,Jose Calderon,PG,28,TOR,68,1817,16.5,.569,.301,.183,1.5,7.5,4.6,33.8,1.3,0.3,13.9,17.9,0,4.2,0.0,4.2,.111,0,2.7,-3.4,-0.6,0.6
75,Marcus Camby,PF-C,35,TOT,74,2314,17.9,.501,.014,.244,12.7,31.9,22.2,12.3,2.2,4.8,14.1,12.8,0,2.5,4.3,6.8,.142,0,-1.0,5.5,4.5,3.8
76,Brian Cardinal,PF,32,MIN,29,267,6.9,.546,.250,.500,2.9,9.4,6.1,12.3,1.7,0.8,13.7,8.3,0,0.3,0.1,0.4,.071,0,-2.5,-0.4,-2.9,-0.1
77,Rodney Carney,SG,25,PHI,68,857,12.7,.515,.479,.223,3.5,15.5,9.4,6.7,1.5,1.8,6.3,17.6,0,0.9,0.6,1.5,.082,0,-0.8,-1.9,-2.7,-0.1
78,DeMarre Carroll,SF,23,MEM,71,795,8.5,.426,.027,.239,7.8,14.3,11.0,5.9,1.8,0.9,8.9,14.8,0,-0.1,0.6,0.5,.031,0,-3.4,-0.7,-4.1,-0.4
79,Matt Carroll,SG,29,DAL,25,121,7.1,.437,.380,.120,3.8,7.5,5.7,7.7,2.1,0.0,11.7,22.7,0,-0.2,0.1,-0.1,-0.029,0,-4.1,-2.5,-6.6,-0.1
80,Anthony Carter,PG,34,DEN,54,859,10.3,.482,.348,.072,2.3,9.6,6.0,26.6,2.3,1.1,23.7,12.6,0,0.1,0.8,0.9,.051,0,-2.0,-0.2,-2.2,0.0
81,Vince Carter,SG,33,ORL,75,2310,17.1,.541,.319,.301,1.7,12.6,7.3,17.8,1.2,0.6,8.4,25.2,0,4.4,3.0,7.4,.154,0,1.9,-0.1,1.7,2.2
82,Omri Casspi,SF,21,SAC,77,1931,13.0,.529,.302,.259,4.4,16.5,10.4,7.7,1.4,0.6,11.6,19.4,0,1.1,1.4,2.5,.063,0,-1.0,-1.1,-2.1,-0.1
83,Mario Chalmers,PG,23,MIA,73,1807,10.7,.519,.520,.242,1.6,7.1,4.4,21.0,2.7,0.5,19.7,16.3,0,0.3,2.4,2.7,.072,0,-0.7,0.3,-0.4,0.7
84,Tyson Chandler,C,27,CHA,51,1163,12.5,.643,.000,.826,12.0,21.0,16.6,2.2,0.8,3.9,26.0,14.0,0,0.9,2.0,2.9,.120,0,-3.2,1.6,-1.6,0.1
85,Wilson Chandler,SG,22,NYK,65,2320,13.7,.534,.174,.186,4.5,12.7,8.5,9.8,1.0,1.6,10.4,20.2,0,1.8,0.9,2.7,.057,0,-1.0,-0.8,-1.8,0.1
86,Earl Clark,PF,22,PHO,51,383,8.5,.420,.033,.238,5.6,12.3,9.1,7.8,0.9,2.4,12.1,21.9,0,-0.5,0.2,-0.3,-0.033,0,-5.8,-1.1,-6.9,-0.5
87,Jarron Collins,C,31,PHO,34,261,3.7,.405,.000,.806,10.1,16.4,13.4,2.9,0.4,0.8,19.2,8.8,0,-0.1,0.1,0.1,.010,0,-3.9,-0.3,-4.2,-0.1
88,Jason Collins,C,31,ATL,24,115,0.9,.335,.043,.087,5.0,9.2,7.1,4.8,1.4,1.3,17.3,11.6,0,-0.2,0.1,-0.1,-0.044,0,-6.7,0.0,-6.7,-0.1
89,Mardy Collins,SG,25,LAC,43,470,5.7,.404,.133,.164,3.2,9.2,6.2,14.1,2.5,0.2,18.9,16.3,0,-0.8,0.3,-0.5,-0.049,0,-5.7,-0.4,-6.2,-0.5
90,Darren Collison,PG,22,NOH,76,2109,16.5,.546,.146,.221,2.2,8.6,5.3,32.9,1.9,0.1,18.9,23.1,0,1.9,1.1,2.9,.067,0,0.2,-1.9,-1.7,0.2
91,Nick Collison,C,29,OKC,75,1557,13.1,.616,.013,.346,11.5,16.7,14.2,3.7,1.2,2.3,15.0,12.1,0,2.6,2.2,4.7,.146,0,-0.6,1.2,0.6,1.0
92,Mike Conley,PG,22,MEM,80,2569,13.9,.526,.255,.225,1.4,7.3,4.3,24.8,2.2,0.4,15.7,18.4,0,2.6,1.3,4.0,.074,0,0.7,-1.4,-0.7,0.8
93,Will Conroy,PG,27,HOU,5,36,-2.4,.276,.300,.200,0.0,9.9,4.8,28.0,0.0,0.0,26.9,18.3,0,-0.2,0.0,-0.1,-0.192,0,-10.2,-3.8,-14.0,-0.1
94,Brian Cook,PF,29,HOU,15,44,2.4,.403,.391,.304,2.5,21.6,11.7,3.7,0.0,3.3,18.7,32.2,0,-0.2,0.0,-0.2,-0.191,0,-11.4,-4.4,-15.8,-0.2
95,Daequan Cook,SG,22,MIA,45,691,7.5,.422,.498,.099,1.5,12.3,7.0,9.8,1.1,1.2,8.3,19.6,0,-0.7,0.8,0.1,.010,0,-3.4,-1.1,-4.5,-0.4
96,Jamal Crawford,SG,29,ATL,79,2460,18.4,.573,.386,.285,1.6,8.0,4.8,16.1,1.3,0.4,9.9,25.8,0,5.6,1.7,7.3,.143,0,3.5,-2.7,0.8,1.8
97,Dante Cunningham,PF,22,POR,63,707,14.3,.517,.009,.224,9.4,18.7,14.0,3.3,1.9,2.5,6.0,16.8,0,0.9,1.0,1.9,.129,0,-2.1,0.2,-1.9,0.0
98,Eddy Curry,C,27,NYK,7,62,-1.9,.456,.000,.810,7.2,16.8,11.9,0.0,0.0,1.2,31.3,30.2,0,-0.4,0.0,-0.3,-0.258,0,-15.7,-7.3,-23.0,-0.3
99,JamesOn Curry,PG,24,LAC,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,-6.7,-0.2,-6.9,0.0
100,Stephen Curry,PG,21,GSW,80,2896,16.3,.568,.332,.175,1.8,12.0,6.8,24.6,2.5,0.5,16.5,21.8,0,3.0,1.6,4.7,.077,0,1.8,-0.7,1.0,2.2
101,Samuel Dalembert,C,28,PHI,82,2124,16.8,.573,.000,.254,13.1,30.7,21.8,4.7,1.0,5.6,17.5,15.1,0,2.3,3.0,5.2,.118,0,-2.3,1.9,-0.4,0.9
102,Erick Dampier,C,34,DAL,55,1280,14.0,.637,.014,.474,11.6,24.1,17.9,3.5,0.6,4.5,19.2,11.4,0,1.8,2.0,3.7,.140,0,-1.7,2.4,0.7,0.9
103,Marquis Daniels,SF,29,BOS,51,937,9.6,.526,.112,.225,3.6,8.7,6.2,11.1,1.5,0.5,13.3,15.8,0,0.2,1.0,1.3,.064,0,-2.5,-0.1,-2.5,-0.1
104,Baron Davis,PG,30,LAC,75,2523,17.4,.501,.292,.287,2.4,9.9,6.1,39.6,2.6,1.3,15.6,24.3,0,2.5,2.1,4.5,.086,0,2.0,-0.5,1.5,2.3
105,Glen Davis,PF,24,BOS,54,933,11.5,.500,.014,.495,13.7,13.3,13.5,5.9,1.2,1.2,13.5,19.7,0,0.5,1.2,1.6,.084,0,-2.5,-0.5,-3.0,-0.2
106,Paul Davis,PF,25,WAS,2,8,33.3,.512,.000,.500,0.0,0.0,0.0,73.8,0.0,9.5,0.0,27.6,0,0.0,0.0,0.0,.295,0,4.5,-9.2,-4.7,0.0
107,Ricky Davis,SF,30,LAC,36,499,8.5,.504,.294,.217,2.3,11.0,6.6,12.3,1.1,0.4,15.6,16.8,0,-0.1,0.2,0.1,.005,0,-3.4,-1.8,-5.1,-0.4
108,Austin Daye,SF,21,DET,69,915,12.8,.546,.322,.190,4.2,19.8,11.5,6.3,1.5,2.4,13.1,18.5,0,0.6,0.7,1.3,.067,0,-1.9,-0.8,-2.7,-0.2
109,Carlos Delfino,SF,27,MIL,75,2279,12.9,.526,.499,.163,2.4,18.0,9.8,14.0,1.8,0.7,13.2,18.0,0,1.1,3.7,4.8,.101,0,-0.1,1.8,1.6,2.1
110,Luol Deng,SF,24,CHI,70,2651,16.1,.531,.082,.325,5.6,15.8,10.7,9.1,1.3,1.8,10.4,21.9,0,2.5,3.4,5.9,.106,0,-0.6,0.7,0.2,1.4
111,DeMar DeRozan,SG,20,TOR,77,1664,12.5,.554,.031,.379,4.8,10.9,7.9,4.9,1.3,0.8,9.4,18.1,0,2.0,0.3,2.3,.066,0,-0.9,-1.9,-2.8,-0.3
112,Boris Diaw,PF,27,CHA,82,2906,12.8,.552,.266,.190,5.5,11.9,8.8,18.9,1.1,1.6,17.5,16.2,0,2.4,3.8,6.2,.103,0,0.3,1.6,1.9,2.9
113,Yakhouba Diawara,SG,27,MIA,6,44,-3.7,.250,.600,.000,2.7,8.0,5.3,9.7,1.2,0.0,23.1,13.9,0,-0.2,0.0,-0.1,-0.124,0,-8.0,-0.9,-8.9,-0.1
114,Travis Diener,PG,27,TOT,9,51,7.6,.255,.700,.400,0.0,6.8,3.4,21.8,4.0,0.0,0.0,10.5,0,0.0,0.1,0.0,.019,0,-3.6,-0.3,-3.9,0.0
115,DeSagana Diop,C,28,CHA,27,262,7.8,.485,.000,.310,11.2,18.5,15.0,2.9,1.0,4.4,26.7,8.0,0,-0.1,0.5,0.4,.072,0,-5.0,3.0,-2.0,0.0
116,Keyon Dooling,PG,29,NJN,53,971,11.6,.519,.485,.188,0.9,5.7,3.2,24.0,1.8,0.0,14.4,19.4,0,0.4,0.3,0.7,.035,0,-0.4,-3.8,-4.2,-0.5
117,Joey Dorsey,PF,26,TOT,15,106,9.8,.455,.000,.600,16.8,29.9,23.2,2.8,1.4,1.4,19.2,13.1,0,0.0,0.1,0.1,.062,0,-5.7,-1.7,-7.4,-0.1
118,Toney Douglas,PG,23,NYK,56,1087,14.9,.571,.448,.174,4.1,7.2,5.6,16.6,2.0,0.2,11.6,19.8,0,1.8,0.4,2.2,.097,0,1.7,-2.4,-0.8,0.3
119,Chris Douglas-Roberts,SF,23,NJN,67,1730,11.5,.512,.094,.274,2.9,10.7,6.6,9.5,1.7,0.8,13.1,19.6,0,-0.2,0.9,0.7,.020,0,-2.9,-1.1,-4.0,-0.9
120,Goran Dragic,PG,23,PHO,80,1442,14.8,.566,.383,.324,3.2,9.8,6.7,24.1,1.7,0.4,18.3,21.1,0,2.0,0.8,2.8,.094,0,1.6,-1.2,0.4,0.9
121,Jared Dudley,SF,24,PHO,82,1991,13.6,.612,.535,.282,5.9,9.8,8.0,7.9,2.0,0.6,11.0,13.7,0,4.0,1.3,5.3,.129,0,3.3,0.4,3.7,2.9
122,Chris Duhon,PG,27,NYK,67,2072,10.7,.501,.572,.211,1.5,8.4,4.9,25.9,1.5,0.1,18.2,13.1,0,1.5,0.5,1.9,.045,0,-0.9,-2.0,-2.9,-0.5
123,Tim Duncan,C,33,SAS,78,2438,24.7,.560,.010,.346,10.8,26.8,18.9,17.8,1.0,3.5,10.1,26.0,0,6.4,4.5,10.9,.215,0,2.4,3.2,5.6,4.7
124,Mike Dunleavy,SF,29,IND,67,1486,13.1,.531,.423,.283,1.8,15.6,8.7,11.3,1.3,0.7,10.3,20.7,0,0.8,1.5,2.3,.075,0,-0.9,-1.0,-1.9,0.0
125,Kevin Durant,SF,21,OKC,82,3239,26.2,.607,.210,.504,3.8,17.9,11.0,13.5,1.8,1.9,11.7,32.0,0,11.1,5.0,16.1,.238,0,4.9,0.2,5.1,5.8
126,Wayne Ellington,SG,22,MIN,76,1384,9.6,.527,.362,.156,2.6,10.4,6.4,8.3,0.7,0.3,13.4,17.4,0,0.3,0.1,0.4,.014,0,-2.1,-2.6,-4.8,-1.0
127,Monta Ellis,SG,24,GSW,64,2647,16.7,.517,.162,.276,1.9,9.0,5.4,21.2,2.6,0.7,13.4,29.5,0,0.0,1.3,1.3,.023,0,-0.1,-1.4,-1.5,0.3
128,Francisco Elson,C,33,TOT,12,66,5.5,.349,.000,.333,10.0,14.5,12.1,4.3,0.8,0.0,5.5,12.5,0,0.0,0.1,0.0,.022,0,-6.0,-0.8,-6.8,-0.1
129,Maurice Evans,SF,31,ATL,79,1317,12.2,.539,.430,.155,5.2,8.5,6.8,5.5,1.4,1.0,4.5,15.4,0,2.1,1.1,3.1,.114,0,0.7,-1.4,-0.7,0.4
