Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
40,Bill Cartwright,C,28,NYK,2,0,36,3,7,.429,0,0,0,3,7,.429,.429,6,10,.600,2,8,10,5,1,1,6,6,12
41,Terry Catledge,PF,22,PHI,64,7,1092,202,431,.469,0,4,.000,202,427,.473,.469,90,139,.647,107,165,272,21,31,8,69,127,494
42,Bobby Cattage,PF,27,NJN,29,1,185,28,83,.337,1,5,.200,27,78,.346,.343,35,44,.795,15,19,34,4,6,0,13,23,92
43,Tom Chambers,PF,26,SEA,66,26,2019,432,928,.466,13,48,.271,419,880,.476,.473,346,414,.836,126,305,431,132,55,37,194,248,1223
44,Lorenzo Charles,SF,22,ATL,36,0,273,49,88,.557,0,0,0,49,88,.557,.557,24,36,.667,13,26,39,8,2,6,18,37,122
45,Maurice Cheeks,PG,29,PHI,82,82,3270,490,913,.537,4,17,.235,486,896,.542,.539,282,335,.842,55,180,235,753,207,27,238,160,1266
46,Fred Cofield,PG,24,NYK,45,1,469,75,184,.408,3,15,.200,72,169,.426,.416,12,20,.600,6,40,46,82,20,3,49,65,165
47,Steve Colter,PG,23,POR,81,51,1868,272,597,.456,27,83,.325,245,514,.477,.478,135,164,.823,41,136,177,257,113,10,115,188,706
48,Lester Conner,PG,26,GSW,36,0,413,51,136,.375,2,7,.286,49,129,.380,.382,40,54,.741,25,37,62,43,24,1,15,23,144
49,Darwin Cook,PG,27,NJN,79,33,1965,267,627,.426,11,53,.208,256,574,.446,.435,84,111,.757,51,126,177,390,156,22,132,172,629
50,Jeff Cook,PF,29,TOT,36,0,373,31,73,.425,0,1,.000,31,72,.431,.425,27,42,.643,33,53,86,21,13,11,14,65,89
51,David Cooke,PF,22,SAC,6,0,38,2,11,.182,0,0,0,2,11,.182,.182,5,10,.500,5,5,10,1,4,0,2,5,9
52,Michael Cooper,SG,29,LAL,82,15,2269,274,606,.452,63,163,.387,211,443,.476,.504,147,170,.865,44,200,244,466,89,43,151,238,758
53,Wayne Cooper,C,29,DEN,78,78,2112,422,906,.466,3,7,.429,419,899,.466,.467,174,219,.795,190,420,610,81,42,227,117,315,1021
54,Tyrone Corbin,SF,23,SAS,16,0,174,27,64,.422,0,1,.000,27,63,.429,.422,10,14,.714,11,14,25,11,11,2,12,21,64
55,Dave Corzine,C,29,CHI,67,4,1709,255,519,.491,3,12,.250,252,507,.497,.494,127,171,.743,132,301,433,150,28,53,104,133,640
56,Ron Crevier,C,27,TOT,3,0,4,0,3,.000,0,0,0,0,3,.000,.000,0,2,.000,1,0,1,0,0,0,0,2,0
57,Jeff Cross,PF,24,LAC,21,0,128,6,24,.250,0,0,0,6,24,.250,.250,14,25,.560,9,21,30,1,2,3,6,38,26
58,Pat Cummings,C,29,NYK,31,30,1007,195,408,.478,0,2,.000,195,406,.480,.478,97,139,.698,92,188,280,47,27,12,87,136,487
59,Terry Cummings,PF,24,MIL,82,82,2669,681,1438,.474,0,2,.000,681,1436,.474,.474,265,404,.656,222,472,694,193,121,51,191,283,1627
60,Earl Cureton,PF,28,DET,80,19,2017,285,564,.505,0,2,.000,285,562,.507,.505,117,211,.555,198,306,504,137,58,58,150,239,687
61,Quintin Dailey,SG,25,CHI,35,0,723,203,470,.432,0,8,.000,203,462,.439,.432,163,198,.823,20,48,68,67,22,5,67,86,569
62,Adrian Dantley*,SF,29,UTA,76,75,2744,818,1453,.563,1,11,.091,817,1442,.567,.563,630,796,.791,178,217,395,264,64,4,231,206,2267
63,Brad Davis,PG,30,DAL,82,43,1971,267,502,.532,32,89,.360,235,413,.569,.564,198,228,.868,26,120,146,467,57,15,110,174,764
64,Charles Davis,SF,27,MIL,57,7,873,188,397,.474,3,24,.125,185,373,.496,.477,61,75,.813,60,110,170,55,26,7,50,113,440
65,Johnny Davis,SG,30,TOT,66,7,1014,148,344,.430,3,13,.231,145,331,.438,.435,118,138,.855,8,47,55,217,37,4,78,76,417
66,Walter Davis,SG,31,PHO,70,62,2239,624,1287,.485,18,76,.237,606,1211,.500,.492,257,305,.843,54,149,203,361,99,3,219,153,1523
67,Darryl Dawkins,C,29,NJN,51,3,1207,284,441,.644,0,1,.000,284,440,.645,.644,210,297,.707,85,166,251,77,16,59,124,227,778
68,Darren Daye,SF,25,WSB,64,4,1075,198,399,.496,1,3,.333,197,396,.497,.497,159,237,.671,71,112,183,109,46,11,98,121,556
69,James Donaldson,C,28,TOT,83,78,2682,256,459,.558,0,0,0,256,459,.558,.558,204,254,.803,171,624,795,96,28,139,123,189,716
70,Larry Drew,PG,27,SAC,75,31,1971,376,776,.485,10,31,.323,366,745,.491,.491,128,161,.795,25,100,125,338,66,2,133,134,890
71,Clyde Drexler*,SG,23,POR,75,58,2576,542,1142,.475,12,60,.200,530,1082,.490,.480,293,381,.769,171,250,421,600,197,46,282,270,1389
72,Joe Dumars*,SG,22,DET,82,45,1957,287,597,.481,5,16,.313,282,581,.485,.485,190,238,.798,60,59,119,390,66,11,158,200,769
73,T.R. Dunn,SG,30,DEN,82,82,2401,172,379,.454,0,1,.000,172,378,.455,.454,68,88,.773,143,234,377,171,155,16,51,228,412
74,Devin Durrant,SF,25,PHO,4,0,51,8,21,.381,0,0,0,8,21,.381,.381,1,4,.250,2,6,8,5,3,0,4,10,17
75,Mark Eaton,C,29,UTA,80,80,2551,277,589,.470,0,0,0,277,589,.470,.470,122,202,.604,172,503,675,101,33,369,157,282,676
76,Franklin Edwards,PG,26,LAC,73,19,1491,262,577,.454,1,9,.111,261,568,.460,.455,132,151,.874,24,62,86,259,89,4,137,87,657
77,James Edwards,C,30,PHO,52,51,1314,318,587,.542,0,0,0,318,587,.542,.542,212,302,.702,79,222,301,74,23,29,128,200,848
78,Craig Ehlo,SG,24,HOU,36,0,199,36,84,.429,3,9,.333,33,75,.440,.446,23,29,.793,17,29,46,29,11,4,15,22,98
79,Dale Ellis,SF,25,DAL,72,1,1086,193,470,.411,63,173,.364,130,297,.438,.478,59,82,.720,86,82,168,37,40,9,38,78,508
80,Alex English*,SF,32,DEN,81,81,3024,951,1888,.504,1,5,.200,950,1883,.505,.504,511,593,.862,192,213,405,320,73,29,249,235,2414
81,Julius Erving*,SF,35,PHI,74,74,2474,521,1085,.480,9,32,.281,512,1053,.486,.484,289,368,.785,169,201,370,248,113,82,214,196,1340
82,Mike Evans,PG,30,DEN,81,1,1389,304,715,.425,39,176,.222,265,539,.492,.452,126,149,.846,30,71,101,177,61,1,124,159,773
83,Patrick Ewing*,C,23,NYK,50,50,1771,386,814,.474,0,5,.000,386,809,.477,.474,226,306,.739,124,327,451,102,54,103,172,191,998
84,Kenny Fields,SF,23,MIL,78,3,1120,204,398,.513,0,4,.000,204,394,.518,.513,91,132,.689,59,144,203,79,51,15,77,170,499
85,Vern Fleming,PG,23,IND,80,77,2870,436,862,.506,1,6,.167,435,856,.508,.506,263,353,.745,102,284,386,505,131,5,208,230,1136
86,Sleepy Floyd,PG,25,GSW,82,82,2764,510,1007,.506,39,119,.328,471,888,.530,.526,351,441,.796,76,221,297,746,157,16,290,199,1410
87,Rod Foster,PG,25,PHO,48,0,704,85,218,.390,9,32,.281,76,186,.409,.411,23,32,.719,9,49,58,121,22,1,61,77,202
88,World B. Free,SG,32,CLE,75,75,2535,652,1433,.455,71,169,.420,581,1264,.460,.480,379,486,.780,72,146,218,314,91,19,172,186,1754
89,Bill Garnett,PF,25,IND,80,2,1197,112,239,.469,0,2,.000,112,237,.473,.469,116,162,.716,106,169,275,95,39,22,91,174,340
90,George Gervin*,SG,33,CHI,82,75,2065,519,1100,.472,4,19,.211,515,1081,.476,.474,283,322,.879,78,137,215,144,49,23,161,210,1325
91,Mike Gibson,PF,25,DET,32,0,161,20,51,.392,0,0,0,20,51,.392,.392,8,11,.727,15,25,40,5,8,4,6,35,48
92,Artis Gilmore*,C,36,SAS,71,71,2395,423,684,.618,0,1,.000,423,683,.619,.618,338,482,.701,166,434,600,102,39,108,186,239,1184
93,Mike Glenn,SG,30,MIL,38,1,573,94,190,.495,0,0,0,94,190,.495,.495,47,49,.959,4,53,57,39,9,3,18,42,235
94,Georgi Glouchkov,PF,26,PHO,49,16,772,84,209,.402,1,1,1.000,83,208,.399,.404,70,122,.574,31,132,163,32,26,25,76,124,239
95,Mike Gminski,C,26,NJN,81,78,2525,491,949,.517,0,1,.000,491,948,.518,.517,351,393,.893,206,462,668,133,56,71,140,163,1333
96,Lancaster Gordon,SG,23,LAC,60,1,704,130,345,.377,7,28,.250,123,317,.388,.387,45,56,.804,24,44,68,60,33,10,62,91,312
97,Stuart Gray,C,22,IND,67,3,423,54,108,.500,0,0,0,54,108,.500,.500,47,74,.635,45,73,118,15,8,11,32,94,155
98,A.C. Green,PF,22,LAL,82,1,1542,209,388,.539,1,6,.167,208,382,.545,.540,102,167,.611,160,221,381,54,49,49,99,229,521
99,Ken Green,PF,26,NYK,7,0,72,13,27,.481,0,0,0,13,27,.481,.481,5,9,.556,12,15,27,2,4,0,1,8,31
100,Kenny Green,SF,21,TOT,41,0,453,83,192,.432,0,1,.000,83,191,.435,.432,35,49,.714,27,46,73,9,5,9,35,53,201
101,Rickey Green,PG,31,UTA,80,44,2012,357,758,.471,5,29,.172,352,729,.483,.474,213,250,.852,32,103,135,411,106,6,132,130,932
102,Sidney Green,PF,25,CHI,80,68,2307,407,875,.465,0,8,.000,407,867,.469,.465,262,335,.782,208,450,658,139,70,37,220,292,1076
103,Dave Greenwood,PF,28,SAS,68,24,1910,198,388,.510,0,1,.000,198,387,.512,.510,142,184,.772,151,380,531,90,37,52,113,207,538
104,Claude Gregory,PF,27,WSB,2,0,2,1,2,.500,0,0,0,1,2,.500,.500,0,0,0,2,0,2,0,1,0,2,1,2
105,Ernie Grunfeld,SF,30,NYK,76,0,1402,148,355,.417,26,61,.426,122,294,.415,.454,90,108,.833,42,164,206,119,39,13,50,192,412
106,Petur Gudmundsson,C,27,LAL,8,2,128,20,37,.541,0,0,0,20,37,.541,.541,18,27,.667,17,21,38,3,3,4,11,25,58
107,Bob Hansen,SG,25,UTA,82,82,2032,299,628,.476,17,50,.340,282,578,.488,.490,95,132,.720,82,162,244,193,74,9,126,205,710
108,Bill Hanzlik,SF,28,DEN,79,0,1982,331,741,.447,8,41,.195,323,700,.461,.452,318,405,.785,88,176,264,316,107,16,165,277,988
109,Derek Harper,PG,24,DAL,79,39,2150,390,730,.534,12,51,.235,378,679,.557,.542,171,229,.747,75,151,226,416,153,23,144,166,963
110,Steve Harris,SG,22,HOU,57,0,482,103,233,.442,1,5,.200,102,228,.447,.444,50,54,.926,25,32,57,50,21,4,34,55,257
111,Scott Hastings,PF,25,ATL,62,0,650,65,159,.409,3,4,.750,62,155,.400,.418,60,70,.857,44,80,124,26,14,8,40,118,193
112,Steve Hayes,C,30,UTA,58,0,397,39,87,.448,0,0,0,39,87,.448,.448,11,36,.306,32,45,77,7,5,19,16,81,89
113,Gerald Henderson,PG,30,SEA,82,82,2568,434,900,.482,18,52,.346,416,848,.491,.492,185,223,.830,89,98,187,487,138,11,184,230,1071
114,Jerome Henderson,C,26,LAL,1,0,3,2,3,.667,0,0,0,2,3,.667,.667,0,0,0,0,1,1,0,0,0,0,1,4
115,Carl Henry,SG,25,SAC,28,0,149,31,67,.463,4,10,.400,27,57,.474,.493,12,17,.706,8,11,19,4,5,0,9,11,78
116,Rod Higgins,SF,26,TOT,30,0,332,39,106,.368,1,9,.111,38,97,.392,.373,19,27,.704,14,37,51,24,9,11,13,49,98
117,Roy Hinson,SF,24,CLE,82,82,2834,621,1167,.532,0,4,.000,621,1163,.534,.532,364,506,.719,167,472,639,102,62,112,188,316,1606
118,Craig Hodges,SG,25,MIL,66,66,1739,284,568,.500,73,162,.451,211,406,.520,.564,75,86,.872,39,78,117,229,74,2,89,157,716
119,Mike Holton,PG-SG,24,TOT,28,0,512,77,175,.440,1,12,.083,76,163,.466,.443,28,44,.636,11,22,33,55,25,0,27,47,183
120,Phil Hubbard,SF,29,CLE,23,21,640,93,198,.470,0,1,.000,93,197,.472,.470,76,112,.679,48,72,120,29,20,3,66,78,262
121,Alfredrick Hughes,SG,23,SAS,68,0,866,152,372,.409,3,17,.176,149,355,.420,.413,49,84,.583,49,64,113,61,26,5,63,79,356
122,Jay Humphries,PG,23,PHO,82,82,2733,352,735,.479,4,29,.138,348,706,.493,.482,197,257,.767,56,204,260,526,132,9,190,222,905
123,Geoff Huston,PG,28,GSW,82,0,1208,140,273,.513,2,6,.333,138,267,.517,.516,63,92,.685,10,55,65,342,38,4,83,67,345
124,Marc Iavaroni,PF,29,TOT,68,9,1014,110,244,.451,0,2,.000,110,242,.455,.451,76,115,.661,63,146,209,82,32,17,72,163,296
125,Clemon Johnson,C,29,PHI,75,2,1069,105,223,.471,0,0,0,105,223,.471,.471,51,81,.630,106,149,255,15,23,62,38,129,261
126,Dennis Johnson*,PG,31,BOS,78,78,2732,482,1060,.455,6,42,.143,476,1018,.468,.458,243,297,.818,69,199,268,456,110,35,173,206,1213
127,Eddie Johnson,SF,26,SAC,82,30,2514,623,1311,.475,4,20,.200,619,1291,.479,.477,280,343,.816,173,246,419,214,54,17,191,237,1530
128,Eddie Johnson,SG,30,TOT,71,9,1477,284,621,.457,29,85,.341,255,536,.476,.481,112,155,.723,30,91,121,333,18,2,150,128,709
129,Frank Johnson,PG,27,WSB,14,9,402,69,154,.448,0,3,.000,69,151,.457,.448,38,54,.704,7,21,28,76,11,1,29,30,176
130,George Johnson,C,37,SEA,41,0,264,12,23,.522,0,0,0,12,23,.522,.522,11,16,.688,26,34,60,13,6,37,14,46,35
131,George Johnson,PF,29,WSB,2,0,7,1,3,.333,0,0,0,1,3,.333,.333,2,2,1.000,1,1,2,0,0,0,1,1,4
132,Ken Johnson,PF,23,POR,64,0,815,113,214,.528,0,0,0,113,214,.528,.528,37,85,.435,90,153,243,19,13,22,59,147,263
133,Magic Johnson*,PG,26,LAL,72,70,2578,483,918,.526,10,43,.233,473,875,.541,.532,378,434,.871,85,341,426,907,113,16,273,133,1354
134,Marques Johnson,SG,29,LAC,75,75,2605,613,1201,.510,1,15,.067,612,1186,.516,.511,298,392,.760,156,260,416,283,107,50,183,214,1525
135,Mickey Johnson,PF,33,NJN,79,4,1574,214,507,.422,5,24,.208,209,483,.433,.427,183,233,.785,98,234,332,217,67,25,165,248,616
136,Steve Johnson,C,28,SAS,71,55,1828,362,573,.632,0,0,0,362,573,.632,.632,259,373,.694,143,319,462,95,44,66,191,291,983
137,Vinnie Johnson,SG,29,DET,79,12,1978,465,996,.467,2,13,.154,463,983,.471,.468,165,214,.771,119,107,226,269,80,23,88,180,1097
138,Bobby Jones,PF,34,PHI,70,42,1519,189,338,.559,0,1,.000,189,337,.561,.559,114,145,.786,49,120,169,126,48,50,90,159,492
139,Caldwell Jones,C,35,POR,80,19,1437,126,254,.496,0,7,.000,126,247,.510,.496,124,150,.827,105,250,355,74,38,61,102,244,376
140,Charles Jones,C,28,WSB,81,58,1609,129,254,.508,0,1,.000,129,253,.510,.508,54,86,.628,122,199,321,76,57,133,71,235,312
141,Charles Jones,PF,24,PHO,43,18,742,75,164,.457,0,1,.000,75,163,.460,.457,50,98,.510,65,128,193,52,32,25,57,87,200
142,Earl Jones,C,25,MIL,12,0,43,5,12,.417,0,0,0,5,12,.417,.417,3,4,.750,4,6,10,4,0,1,7,13,13
143,Edgar Jones,PF,29,CLE,53,6,1011,187,370,.505,7,23,.304,180,347,.519,.515,132,178,.742,71,136,207,45,30,38,64,142,513
144,Ozell Jones,C,25,LAC,3,0,18,0,2,.000,0,0,0,0,2,.000,.000,0,0,0,0,2,2,0,2,1,3,5,0
145,Michael Jordan*,SG,22,CHI,18,7,451,150,328,.457,3,18,.167,147,310,.474,.462,105,125,.840,23,41,64,53,37,21,45,46,408
146,Yvon Joseph,C,28,NJN,1,0,5,0,0,0,0,0,0,0,0,0,,2,2,1.000,0,0,0,0,0,0,0,1,2
147,Harold Keeling,SG,22,DAL,20,0,75,17,39,.436,0,0,0,17,39,.436,.436,10,14,.714,3,3,6,10,7,0,7,9,44
148,Rich Kelley,C,32,SAC,37,0,324,28,49,.571,0,2,.000,28,47,.596,.571,18,22,.818,29,52,81,43,10,3,22,62,74
149,Clark Kellogg,PF,24,IND,19,12,568,139,294,.473,4,13,.308,135,281,.480,.480,53,69,.768,51,117,168,57,28,8,61,59,335
150,Jerome Kersey,SF,23,POR,79,2,1217,258,470,.549,0,6,.000,258,464,.556,.549,156,229,.681,137,156,293,83,85,32,113,208,672
151,Albert King,SF,26,NJN,73,69,1998,438,961,.456,4,23,.174,434,938,.463,.458,167,203,.823,116,250,366,181,58,24,181,205,1047
152,Greg Kite,C,24,BOS,64,2,464,34,91,.374,0,1,.000,34,90,.378,.374,15,39,.385,35,93,128,17,3,28,32,81,83
153,Joe Kleine,C,24,SAC,80,18,1180,160,344,.465,0,0,0,160,344,.465,.465,94,130,.723,113,260,373,46,24,34,107,224,414
154,Jon Koncak,C,22,ATL,82,15,1695,263,519,.507,0,1,.000,263,518,.508,.507,156,257,.607,171,296,467,55,37,69,111,296,682
155,Mitch Kupchak,PF,31,LAL,55,0,783,124,257,.482,0,1,.000,124,256,.484,.482,84,112,.750,69,122,191,17,12,7,64,102,332
156,Bill Laimbeer,C,28,DET,82,82,2891,545,1107,.492,4,14,.286,541,1093,.495,.494,266,319,.834,305,770,1075,146,59,65,133,291,1360
157,Jeff Lamp,SF,26,TOT,74,2,1321,245,514,.477,7,30,.233,238,484,.492,.483,111,133,.835,53,147,200,117,39,4,68,155,608
158,Allen Leavell,PG,28,HOU,74,12,1190,212,458,.463,24,67,.358,188,391,.481,.489,135,158,.854,6,61,67,234,58,8,88,126,583
159,Keith Lee,PF,23,CLE,58,38,1197,177,380,.466,2,9,.222,175,371,.472,.468,75,96,.781,116,235,351,67,29,37,78,204,431
160,Ronnie Lester,PG,27,LAL,27,0,222,26,52,.500,0,3,.000,26,49,.531,.500,15,19,.789,0,10,10,54,9,3,42,27,67
161,Fat Lever,PG,25,DEN,78,77,2616,468,1061,.441,12,38,.316,456,1023,.446,.447,132,182,.725,136,284,420,584,178,15,210,204,1080
162,Cliff Levingston,PF,25,ATL,81,35,1945,294,551,.534,0,1,.000,294,550,.535,.534,164,242,.678,193,341,534,72,76,39,113,260,752
163,Alton Lister,C,27,MIL,81,19,1812,318,577,.551,0,2,.000,318,575,.553,.551,160,266,.602,199,393,592,101,49,142,161,300,796
164,Lewis Lloyd,SG,26,HOU,82,82,2444,592,1119,.529,3,15,.200,589,1104,.534,.530,199,236,.843,155,169,324,300,102,24,194,216,1386
165,John Long,SG,29,DET,62,30,1176,264,548,.482,3,16,.188,261,532,.491,.484,89,104,.856,47,51,98,82,41,13,59,92,620
166,John Lucas,PG,32,HOU,65,65,2120,365,818,.446,45,146,.308,320,672,.476,.474,231,298,.775,33,110,143,571,77,5,149,124,1006
167,Maurice Lucas,PF,33,LAL,77,8,1750,302,653,.462,1,2,.500,301,651,.462,.463,180,230,.783,164,402,566,84,45,24,121,253,785
168,Kyle Macy,PG,28,CHI,82,79,2426,286,592,.483,58,141,.411,228,451,.506,.532,73,90,.811,41,137,178,446,81,11,117,201,703
169,Rick Mahorn,PF,27,DET,80,12,1442,157,345,.455,0,1,.000,157,344,.456,.455,81,119,.681,121,291,412,64,40,61,109,261,395
170,Jeff Malone,SG,24,WSB,80,80,2992,735,1522,.483,3,17,.176,732,1505,.486,.484,322,371,.868,66,222,288,191,70,12,168,180,1795
171,Karl Malone*,PF,22,UTA,81,76,2475,504,1016,.496,0,2,.000,504,1014,.497,.496,195,405,.481,174,544,718,236,105,44,279,295,1203
172,Moses Malone*,C,30,PHI,74,74,2706,571,1246,.458,0,1,.000,571,1245,.459,.458,617,784,.787,339,533,872,90,67,71,261,194,1759
173,Pace Mannion,SF,25,UTA,57,0,673,97,214,.453,8,42,.190,89,172,.517,.472,53,82,.646,26,56,82,55,32,5,41,68,255
174,Bill Martin,SF,23,IND,66,0,691,143,298,.480,0,8,.000,143,290,.493,.480,46,54,.852,42,60,102,52,21,7,58,108,332
175,Brian Martin,SF-PF,23,TOT,8,0,21,3,7,.429,0,0,0,3,7,.429,.429,0,2,.000,1,3,4,0,0,1,2,7,6
176,Wes Matthews,PG,26,SAS,75,46,1853,320,603,.531,4,25,.160,316,578,.547,.534,173,211,.820,30,101,131,476,87,32,232,168,817
177,Cedric Maxwell,SF,30,LAC,76,72,2458,314,661,.475,0,3,.000,314,658,.477,.475,447,562,.795,241,383,624,215,61,29,206,252,1075
178,Bob McAdoo*,C,34,PHI,29,0,609,116,251,.462,0,0,0,116,251,.462,.462,62,81,.765,25,78,103,35,10,18,49,64,294
179,Dwayne McClain,SF,22,IND,45,4,461,69,180,.383,1,9,.111,68,171,.398,.386,18,35,.514,14,16,30,67,38,4,40,61,157
180,Tim McCormick,C,23,SEA,77,42,1705,253,444,.570,1,2,.500,252,442,.570,.571,174,244,.713,140,263,403,83,19,28,110,219,681
181,Rodney McCray,SF,24,HOU,82,82,2610,338,629,.537,0,3,.000,338,626,.540,.537,171,222,.770,159,361,520,292,50,58,130,197,847
182,Xavier McDaniel,SF,22,SEA,82,80,2706,576,1176,.490,2,10,.200,574,1166,.492,.491,250,364,.687,307,348,655,193,101,37,248,305,1404
183,Ben McDonald,SF,23,CLE,21,0,266,28,58,.483,0,1,.000,28,57,.491,.483,5,8,.625,15,23,38,9,7,1,10,30,61
184,Hank McDowell,PF,26,HOU,22,0,204,24,42,.571,0,1,.000,24,41,.585,.571,17,25,.680,12,37,49,6,1,3,10,25,65
